insurmountable	overwhelming; unbeatable; insuperable	,/I/ns/@/r'm/AU/nt/@/b/@/l	Not Available	normal	false
insurrection	rebellion; uprising	,/I/ns/@/'r/E/k/S//@/n	Not Available	normal	false
intangible	not able to be perceived by touch; vague	/I/n't/&/n/dZ//@/b/@/l	Not Available	normal	false
integral	complete; necessary for completeness;	'/I/nt/@/gr/@/l	integral part	easy	false
integrate	make whole; combine; make into one unit	'/I/nt/@/,gr/eI/t	Not Available	normal	false
integrity	honesty; uprightness; wholeness; state of being whole and undivided; completeness	/I/n't/E/gr/I/t/i/	Not Available	normal	false
intellect	the power of knowing; understanding; higher mental powers; person of great intellectual ability	'/I/n,t/-/l/E/kt	A man's actions are influenced by his intellect, will, and feelings. Issac Newton was a man of intellect. He was one of the great intellects of his time.	easy	false
intelligentsia	intellectuals; members of the educated elite (often used derogatorily)	/I/n,t/E/l/I/'/dZ//E/nts/i//@/	Not Available	normal	false
inter	bury; N. interment	/I/n't/[@]/r	Not Available	normal	false
interdict	prohibit; forbid; N.	,/I/nt/@/r'd/I/kt	Not Available	normal	false
interim	meantime;	'/I/nt/@/r/I/m	in the interim, interim paper	normal	false
interjection	exclamation;	,/I/nt/@/r'/dZ//E/k/S//@/n	``Ouch''	normal	false
interloper	intruder; one who interferes	'/I/nt/@/r,l/oU/p/@/r	Not Available	normal	false
intermediary	intermediate; acting as a mediator; N: mediator; go-between	,/I/nt/@/r'm/i/d/i/,/E/r/i/	Not Available	normal	false
interminable	endless	/I/n't/[@]/rm/@/n/@/b/@/l	Not Available	normal	false
intermittent	periodic; on and off; stopping and starting at intervals	,/I/nt/@/r'm/I/t/-/nt	Not Available	normal	false
internecine	mutually destructive	,/I/nt/@/r'n/i/s/i/n	Not Available	normal	false
interpolate	insert between	/I/n't/[@]/rp/@/,l/eI/t	Not Available	normal	false
interregnum	period between two successive reigns or governments	,/I/nt/@/r'r/E/gn/@/m	Not Available	normal	false
interrogate	question closely; cross-examine; cross-question	/I/n't/E/r/@/,g/eI/t	Not Available	normal	false
interstice	narrow space between things	/I/n't/[@]/rst/I/s	Not Available	normal	false
intervene	come between; interfere;	,/I/nt/@/r'v/i/n	intervened to prevent a fight	normal	false
intimate	hint; suggest; imply; ADJ: marked by close relationship; familiar; private; personal;	'/I/nt/@/m/I/t	intimate knowledge/thoughts in the diary	normal	false
intimidate	frighten; N. intimidation	/I/n't/I/m/I/,d/eI/t	Not Available	normal	false
intolerant	not willing to accept ways of thinking different from one's own; CF. tolerant; CF. tolerate	/I/n't/A/l/@/r/@/nt	Not Available	normal	false
intoxicate	make drunk; stimulate or excite;	/I/n't/A/ks/I/,k/eI/t	intoxicated by all the money he might win	normal	false
intractable	unruly; difficult to manage;	/I/n'tr/&/kt/@/b/@/l	intractable problem/child	normal	false
intransigence	refusal of any compromise; stubbornness; ADJ. intransigent: uncompromising	/I/n'tr/&/ns/dZ//@/ns	Not Available	normal	false
intrepid	fearless	/I/n'tr/E/p/I/d	Not Available	normal	false
intrigue	make secret plans; plot; arouse the curiosity of; N: secret scheme; plot; secret love affair	/I/n'tr/i/g	Not Available	normal	false
intrinsic	essential; inherent; built-in	/I/n'tr/I/ns/I/k	Not Available	normal	false
introspective	looking within oneself; N. introspection: self-examination	Not available	Not Available	normal	false
introvert	one who is introspective or inclined to think more about oneself; ADJ. introverted	,/I/ntr/@/'v/[@]/rt	Not Available	normal	false
intrude	put or force in without being asked; trespass; enter as an uninvited person;	/I/n'tr/u/d	intrude one's own opinion into the report	easy	false
intuition	immediate insight; power of knowing without reasoning; ADJ. intuitive; V. intuit: know by intuition	,/I/nt/u/'/I//S//@/n	Not Available	normal	false
inundate	flood; overflow; submerge; cover completely;	'/I/n/@/n,d/eI/t	inundated with work	normal	false
inured	accustomed; hardened;	Not available	inured to the Alaskan cold	normal	false
invalid	one incapacitated(disabled) by a chronic illness; ADJ: incapacitated by illness; not valid; null; V: allow to leave (a military force) because of ill-health	'/I/nv/@/l/I/d	Not Available	normal	false
invalidate	weaken; destroy; make invalid; nullify	/I/n'v/&/l/I/,d/eI/t	Not Available	normal	false
invective	abuse	/I/n'v/E/kt/I/v	Not Available	normal	false
inveigh	denounce; utter censure or invective;	/I/n'v/eI/	inveigh against the evils of drink	normal	false
inveigle	deceive; lead astray by deception; wheedle(cajole);	/I/n'v/i/g/@/l	inveigle her into joining the club	normal	false
inverse	opposite	'/I/nv/[@]/rs	Not Available	easy	false
invert	turn upside down or inside out; reverse the position or condition of	/I/n'v/@/rt	Not Available	normal	false
inveterate	deep-rooted; habitual; long and firmly extablished; deeply rooted	/I/n'v/E/t/@/r/I/t	It is hard for an inveterate smoker to give up tobacco. Cats have an inveterate dislike of dogs.	normal	false
invidious	designed to create ill will or envy; tending to rouse ill will or envy;	/I/n'v/I/d/i//@/s	invidious comparison	normal	false
invincible	unconquerable	/I/n'v/I/ns/@/b/@/l	Not Available	normal	false
inviolable	that must not be violated or injured; sacred; that cannot be violated or injured	/I/n'v/aI//@/l/@/b/@/l	an inviolable vow, an inviolable santuary. The gods are inviolable.	normal	false
invocation	prayer for help (used in invoking); calling upon as a reference or support; act of invoking	,/I/nv/@/'k/eI//S//@/n	Not Available	normal	false
invoke	to call on in prayer; appeal to for help or protection; to appeal to for confirmation or judgement; to ask earnestly for; bef for; to call forth by magic; conjure	/I/n'v/oU/k	invoke the veto power, invoke one's advisor/God. The Pilgrims invoked god's help in their undertaking. to invoke an authority. The condemned criminal invoked judge's mercy. Aladdin invoked the powerful genie of the magic lamp.	normal	false
invulnerable	incapable of injury; impossible to damage or injure	/I/n'v/@/ln/@/r/@/b/@/l	Not Available	normal	false
iota	very small quantity; jot	/aI/'/oU/t/@/	There is not an iota of truth in his story. I utter these words without the least iota of doubt in my own mind (James T. Farrell).	easy	false
irascible	irritable; easily angered	/aI/'r/&/s/@/b/@/l	Not Available	normal	false
irate	angry; enraged	'/aI/r/eI/t	The irate colonel, with glaring eyes and purple face...stood...speechless before his young enemy.	normal	false
iridescent	displaying changing colors like those of the rainbow; changing colors when moved.	,/I/r/I/'d/E/s/@/nt	iridescent oil slick. Soap bubbles are iridescent.	difficult	false
irksome	annoying; tedious; V. irk: annoy	'/[@]/rks/@/m	Not Available	normal	false
ironic	expressing irony; occurring in an unexpected and contrary manner	/aI/'r/A/n/I/k	Not Available	normal	false
irony	hidden sarcasm or satire; use of words that seem to mean the opposite of what they actually mean; use of words to convey the opposite of their literal meaning	'/aI//@/rn/i/	Not Available	normal	false
irreconcilable	impossible to reconcile; incompatible; not able to be resolved	/I/'r/E/k/@/n,s/aI/l/@/b/@/l	Not Available	normal	false
irrefutable	indisputable; incontrovertible; undeniable	/I/'r/E/f/j//@/t/@/b/@/l	Not Available	normal	false
irrelevant	not applicable; unrelated	/I/'r/E/l/@/v/@/nt	Not Available	normal	false
irremediable	incurable; uncorrectable; impossible to remedy	,/I/r/I/'m/i/d/i//@/b/@/l	irremediable disease	easy	false
irreparable	not able to be corrected or repaired; impossible to repair	/I/'r/E/p/@/r/@/b/@/l	Not Available	normal	false
irrepressible	unable to be restrained or held back; impossible to hold back	,/I/r/I/'pr/E/s/@/b/@/l	Not Available	normal	false
irreproachable	beyond reproach; blameless; impeccable;	,/I/r/I/'pr/oU//tS//@/b/@/l	irreproachable conduct	normal	false
irresolute	uncertain how to act; weak; lacking in resolution; indecisive; N. irresolution	/I/'r/E/z/@/,l/u/t	Not Available	normal	false
irretrievable	impossible to recover or regain; CF. retrieve	,/I/r/I/'tr/i/v/@/b/@/l	Not Available	normal	false
irreverence	lack of proper respect or reverence; ADJ. irreverent	/I/'r/E/v/@/r/@/ns	Not Available	normal	false
irrevocable	unalterable; irreversible; impossible to revoke	/I/'r/E/v/@/k/@/b/@/l	Not Available	normal	false
isotope	varying form of an element	'/aI/s/@/,t/oU/p	Not Available	normal	false
isthmus	narrow neck of land connecting two larger bodies of land	'/I/sm/@/s	Not Available	normal	false
itinerant	wandering; traveling from place to place (to perform work);	/aI/'t/I/n/@/r/@/nt	itinerant preacher	normal	false
itinerary	plan of a trip; record of a trip	/aI/'t/I/n/@/'r/E/r/i/	Not Available	normal	false
jab	poke abruptly with something sharp; punch with short blows	/dZ//&/b	Not Available	normal	false
jabber	chatter rapidly or unintelligibly	'/dZ//&/b/@/r	Not Available	normal	false
jaded	tired or uninterested by surfeit; fatigued; surfeited; worn out; wearied;	'/dZ//eI/d/I/d	jaded appetite	normal	false
jargon	language used by special group; technical terminology; gibberish; nonsensical or incoherent talk	'/dZ//A/rg/@/n	Not Available	normal	false
jaundice	medical condition in which the skin, the white part of the eyes, etc. turn yellow; V: affect with jaundice; affect with prejudice, envy, or hostility; bias	'/dZ//O/nd/I/s	Not Available	normal	false
jaundiced	yellowed; prejudiced (envious, hostile, or resentful) from long and disappointing experience of human affairs;	'/dZ//O/nd/I/st	with a jaundiced eye	normal	false
jaunt	trip; short journey	/dZ//O/nt	Not Available	normal	false
jaunty	cheerful and pleased with life; lighthearted; animated; easy and carefree; dapper in appearance;	'/dZ//O/nt/i/	jaunty person/hat	normal	false
jeopardize	endanger; imperil; put at risk; N. jeopardy:danger	'/dZ//E/p/@/r,d/aI/z	Not Available	normal	false
jest	a joke; something said to cause laughter; playful remark or act; the act of poking fun; mockery; a thing to be laughed at or mocked; laughingstock	/dZ//E/st	a fellow of infinite jest, of most excellent fancy (Shakespeare).	normal	false
jetsam	things thrown from a ship (to lighten the ship)	'/dZ//E/ts/@/m	Not Available	normal	false
jettison	throw overboard (from a ship or plane)	'/dZ//E/t/I/s/@/n	Not Available	normal	false
jibe	agree; be in harmony with; gibe	/dZ//aI/b	Not Available	normal	false
jingoist	extremely aggressive and militant patriot; warlike chauvinist; N. jingoism: extreme nationalism	Not available	Not Available	normal	false
jocose	given to(having a tendency of) joking	/dZ//oU/'k/oU/s	Not Available	normal	false
jocular	said or done in jest or playfully; marked by joking	'/dZ//A/k/j//@/l/@/r	Not Available	normal	false
jocund	merry	'/dZ//A/k/@/nd	Not Available	normal	false
jollity	gaiety; cheerfulness; ADJ. jolly: merry; gay	'/dZ//A/l/I/t/i/	Not Available	normal	false
jostle	shove; bump; push against (someone) rather roughly;	'/dZ//A/s/@/l	jostled by the crowds	normal	false
jovial	good-hearted and full of fun; good-humored and merry; jolly; convivial	'/dZ//oU/v/i//@/l	Santa Claus is pictured as a jovial old fellow. Be bring and jovial among your guests toning (Shakespeare).	easy	false
jubilation	rejoicing; great joy	,/dZ//u/b/@/'l/eI//S//@/n	Not Available	normal	false
judiciary	judicial branch of government	/dZ//u/'d/I//S//i/,/E/r/i/	Not Available	normal	false
judicious	sound on judgment; wise	/dZ//u/'d/I//S//@/s	Not Available	normal	false
jug	pitcher; container for holding liquids	/dZ//@/g	Not Available	normal	false
juggernaut	irresistible crushing force; overwhelming advancing force that crushes everything in its path	'/dZ//@/g/@/,n/oU/rt	Not Available	normal	false
jumble	mix in a confused way	'/dZ//@/mb/@/l	Not Available	normal	false
juncture	crisis; point in time; joining point; joint; act of joining	'/dZ//@//N/k/tS//@/r	Not Available	normal	false
junket	trip especially one taken for pleasure by an official at public expense	'/dZ//@//N/k/I/t	Not Available	normal	false
junta	group of persons joined in political intrigue; cabal; group of military officers ruling a country after seizing power (by force)	'h/U/nt/@/	Not Available	normal	false
juridical	of the law and its administration; CF. judicial: of courts of law; CF. judiciary	/dZ//U/'r/I/d/I/k/@/l	Not Available	normal	false
jurisdiction	right and power to apply the law; authority	,/dZ//U/r/I/s'd/I/k/S//@/n	Not Available	normal	false
jurisprudence	science of law	,/dZ//U/r/I/s'pr/u/d/-/ns	Not Available	normal	false
juxtapose	place side by side; CF. next	,/dZ//@/kst/@/'p/oU/z	Not Available	normal	false
kaleidoscope	tube in which patterns made by the reflection in mirrors of colored pieces of glass, etc. produce interesting symmetrical effects; series of changing events;	k/@/'l/aI/d/@/,sk/oU/p	kaleidoscope of European history	normal	false
ken	range of knowledge;	k/E/n	beyond one's ken	normal	false
kernel	central or vital part; core; whole seed (as of corn)	'k/[@]/rn/-/l	Not Available	normal	false
killjoy	grouch; spoilsport; one who intentionally spoils the pleasure of others	'k/I/l/dZ/O/i/	Not Available	normal	false
kindle	start a fire; ignite; inspire; arouse	'k/I/nd/-/l	Not Available	normal	false
kindred	related; belonging to the same group; similar in nature or character;	'k/I/ndr/I/d	kindred languages	normal	false
kinetic	producing motion; of motion	k/I/'n/E/t/I/k	Not Available	normal	false
kismet	fate; destiny;	'k/I/zm/I/t	Kismet is the Arabic word for fate	normal	false
kleptomaniac	person who has a compulsive desire to steal	,kl/E/pt/@/'m/eI/n/i/,/&/k	Not Available	normal	false
knack	special talent; art	n/&/k	Not Available	normal	false
knave	untrustworthy person; rogue; scoundrel; jack; N. knavery	n/eI/v	Not Available	normal	false
knead	mix; work dough; mix and work into a uniform mass (with the hands);	n/i/d	knead dough	normal	false
kneel	go down on one's knee(s)	n/i/l	Not Available	normal	false
knell	tolling of a bell especially to indicate a funeral, disaster, etc.; sound of the funeral bell; V.	n/E/l	Not Available	normal	false
knit	contract into wrinkles; grow together; join together closely; make (a fabric or garment) by interwining yarn or thread;	n/I/t	knit the brow, The bones should knit together in a few weeks	normal	false
knoll	little round hill; hillock	n/oU/l	Not Available	normal	false
knotty	intricate; difficult; tangled; CF. knot	'n/A/t/i/	Not Available	normal	false
kudos	honor; glory; acclaim or praise for exceptional achievement	'k/u/d/oU/z	Not Available	normal	false
labile	likely to change; unstable;	'l/eI/b/I/l	emotionally labile, a labile chemical solution.	difficult	false
laborious	demanding much work or care; tedious	l/@/'b/oU/r/i//@/s	Not Available	easy	false
labyrinth	maze	'l/&/b/@/r/I/n/T/	Not Available	easy	false
lace	cord used to draw and tie together two opposite edges (as of a shoe); delicate fabric made of fine threads; V: draw together by tying a lace	l/eI/s	Not Available	normal	false
laceration	torn ragged wound; V. lacerate: tear (the skin as with broken glass); wound	,l/&/s/@/'r/eI//S//@/n	Not Available	normal	false
lachrymose	producing tears; tearful	'l/&/kr/@/,m/oU/s	Not Available	normal	false
lackadaisical	lacking interest or effort; lacking purpose or zest; lazy; halfhearted; languid	,l/&/k/@/'d/eI/z/I/k/@/l	Not Available	normal	false
lackluster	lacking luster(shine; gloss); dull	'l/&/k,l/@/st/@/r	Not Available	normal	false
laconic	brief and to the point; using few words; terse	l/@/'k/A/n/I/k	Not Available	normal	false
lag	move or develop more slowly; straggle;	l/&/g	lag behind the rest	normal	false
laggard	slow; sluggish; N: one who lags; straggler	'l/&/g/@/rd	Not Available	normal	false
lagoon	shallow body of water or lake near a sea; lake separated from a sea by sandbars or coral reefs	l/@/'g/u/n	Not Available	normal	false
laity	laypersons; laymen; persons not connected with the clergy	'l/eI//I/t/i/	Not Available	normal	false
lament	grieve; express sorrow; N. lamentation	l/@/'m/E/nt	Not Available	normal	false
lampoon	ridicule; N: written attack ridiculing or satirizing a person, group, or institution	l/&/m'p/u/n	Not Available	normal	false
lance	pierce with a lance; cut into; N: spearlike weapon	l/&/ns	The knights and some cavalry troops carried lances as they rode into battle.	difficult	false
lancet	small surgical tool for making incisions	'l/&/ns/I/t	Not Available	normal	false
languid	lacking energy or vitality; weary; sluggish; listless	'l/&//N/gw/I/d	Not Available	normal	false
languish	lose animation or strength; to gro weak; become weary; droop; fae; wither; to become weak or wasted throught pain, hunger, or other suffering	'l/&//N/gw/I//S/	The flowers languished from lack of water. The innocent man languished in prison for twenty years.	normal	false
languor	lack of physical or mental energy; lassitude; depression	'l/&//N/g/@/r	Not Available	normal	false
lank	long and thin;	l/&//N/k	Lank, gaunt, Abraham Lincoln	normal	false
lap	take in food or drink with one's tongue; splash gently;	l/&/p	waves lapping the shore	normal	false
larceny	the unlawful taking, carrying away, and using of the personal property of another person without his consent; theft	'l/A/rs/@/n/i/	petit larceny	normal	false
larder	pantry; place where food is kept	'l/A/rd/@/r	Not Available	normal	false
largess	a generous giving; a generous gift or gifts; generous gift (given to people who do not have enough)	l/A/r'/dZ//E/s	Christmas is a day of largess. ...if he did not exactly sympathize with her temperament and point of view, at least he included her with the largess of his affection (Theodore Dreiser).	normal	false
lascivious	lustful	l/@/'s/I/v/i//@/s	Not Available	normal	false
lassitude	languor; weariness; listlessness	'l/&/s/I/,t/u/d	Not Available	normal	false
latch	fastening or lock consisting of a movable bar that fits into a notch; V: close with a latch	l/&//tS/	Not Available	normal	false
latent	present but not yet noticeable or active; dormant; hidden; N. latency; CF. potential	'l/eI/t/-/nt	Not Available	normal	false
lateral	of or coming from the side	'l/&/t/@/r/@/l	Not Available	normal	false
latitude	freedom from narrow limitations	'l/&/t/I/,t/j//u/d	Not Available	normal	false
laud	praise; N. ADJ. laudable: praiseworthy; ADJ. laudatory: expressing praise	l/O/d	Not Available	normal	false
lavish	liberal; wasteful; generous or wasteful in giving or using; abundant; profuse; great;	'l/&/v/I//S/	decorated lavishly	normal	false
lax	careless; negligent; not paying enough attention;	l/&/ks	lax service	easy	false
layman	man who is not a cleric; man who is nonprofessional	'l/eI/m/@/n	Not Available	normal	false
leash	restraining rope fastened to the collar of an animal (to control it);	l/i//S/	a dog on a leash	normal	false
leaven	add leaven to; cause to rise or grow lighter; enliven; N: agent, such as yeast, that causes dough to rise (by fermentation); element that lightens or enlivens	'l/E/v/@/n	Not Available	normal	false
leave-taking	farewell or departure	Not available	Not Available	normal	false
lechery	gross lewdness; lustfulness; ADJ. lecherous; N. lecher: lecherous man	'l/E//tS//@/r/i/	Not Available	normal	false
lectern	reading desk or stand for a public speaker	'l/E/kt/@/rn	Not Available	normal	false
leery	(of someone) suspicious; wary; cautious	'l/i/r/i/	Not Available	normal	false
leeway	room to move; margin; latitude; (figurative) extra space at the side; time, money, or other commodity, more than is needed; margin of safety.	'l/i/,w/eI/	leeway in planning, leeway for the deadline. If you take $10 more than you think you will need on a trip, you are allowing yourself a leeway of $10.	normal	false
legacy	gift made by a will; something handed down from an ancestor	'l/E/g/@/s/i/	Not Available	easy	false
legato	(of music) played smoothly	l/@/'g/A/t/oU/	Not Available	normal	false
legend	explanatory list of symbols on a map	'l/E//dZ//@/nd	Not Available	normal	false
legerdemain	sleight(dexterity) of hand; CF. light of hand	,l/E//dZ//@/rd/@/'m/eI/n	Not Available	normal	false
legislature	legislating branch of government; CF. legislate: make laws	'l/E//dZ//I/s,l/eI//tS//@/r	Not Available	normal	false
leniency	mildness; permissiveness; ADJ. lenient: not severe in judgment or punishment	'l/i/n/i//@/ns/i/	Not Available	normal	false
leonine	like a lion	'l/i//@/,n/aI/n	Not Available	normal	false
lethal	deadly	'l/i//T//@/l	Not Available	normal	false
lethargic	drowsy; dull; N. lethargy: state of sluggishness and inactivity	l/@/'/T//A/r/dZ//I/k	Not Available	normal	false
levee	earthen or stone embankment to prevent flooding; CF. raise	'l/E/v/i/	Not Available	normal	false
levitate	rise and float in the air (especially by magical means)	'l/E/v/I/,t/eI/t	The magician appeared to levitate a large chair without touching it.	easy	false
levity	lack of seriousness or steadiness; frivolity; lightness of manner	'l/E/v/I/t/i/	Not Available	normal	false
levy	impose (a fine); collect (a payment); impose or collect (a tax);	'l/E/v/i/	levy a tax on tobacco	normal	false
lewd	lustful	l/u/d	Not Available	normal	false
lexicographer	compiler of a dictionary; CF. lexicography: work of compiling a dictionary	,l/E/ks/@/'k/A/gr/@/f/@/r	Not Available	normal	false
lexicon	dictionary	'l/E/ks/@/,k/A/n	Not Available	normal	false
liability	drawback; handicap; debts; obligation; responsibility; condition of being liable; ADJ. liable: likely; responsible (for paying)	,l/aI//@/'b/I/l/I/t/i/	Not Available	normal	false
liaison	contact that keeps parties in communication; communication between groups; one that maintains communication; go-between; secret love affair; V. liaise: keep a connection	,l/i//eI/'z/O/N	Not Available	normal	false
libel	defamatory written statement; act of writing something that smears a person's character; V. ADJ. libelous	'l/aI/b/@/l	Not Available	normal	false
libertine	debauched person; dissolute or licentious person; rou\'e; CF. free	'l/I/b/@/r,t/i/n	Not Available	normal	false
libidinous	lustful; lecherous; lewd; lascivious	l/I/'b/I/d/-/n/@/s	Bare arms were long considered indecent and even in the libidinous court of Charles II, the upper arm was prudently covered.	normal	false
libido	psychic and emotional energy or urges behind human activity; sexual desire	l/I/'b/i/d/oU/	Not Available	normal	false
libretto	the words of an opera or other long musical composition; a book containing the words	l/I/'br/E/t/oU/	a clever and yet beautiful libretto. a beautifully bound libretto.	difficult	false
license	official or legal permission; latitude of action or speech; excessive freedom that causes harm or damage; V.	'l/aI/s/@/ns	Not Available	normal	false
licentious	amoral; lewd and lascivious; unrestrained	l/aI/'s/E/n/S//@/s	Not Available	normal	false
lien	legal claim or right on a property	'l/aI//@/n	Not Available	normal	false
ligneous	like wood	'l/I/gn/i//@/s	Not Available	normal	false
lilliputian	extremely small; CF. Lilliput in Gulliver's Travels	Not available	Not Available	normal	false
limber	flexible; supple; pliable; V.	'l/I/mb/@/r	Not Available	normal	false
limbo	region near heaven or hell where certain souls are kept; prison (slang);	'l/I/mb/oU/	Purgatory and Limbo	normal	false
limn	draw; outline; describe; CF. line ?	l/I/m	Not Available	normal	false
limp	walk lamely; ADJ: lacking firmness; weak; to proceed slowly and with difficulty	l/I/mp	After falling down the stairs, he limped for several days. The plane limped twoard the airfield.	easy	false
limpid	crystal clear; transparent; pellucid	'l/I/mp/I/d	a spring of limpid water, limpid eyes.	normal	false
lineage	descent; ancestry	'l/I/n/i//I//dZ/	Not Available	normal	false
lineaments	features especially of the face; distinctive shape or contour of the face; CF. line	Not available	Not Available	normal	false
linger	loiter or dawdle; be slow in leaving; delay going; continue or persist; be slow to disappear;	'l/I//N/g/@/r	The smell lingered for days	normal	false
linguistic	pertaining to language	l/I//N/'gw/I/st/I/k	Not Available	easy	false
lionize	treat (a person) as a celebrity	'l/aI//@/,n/aI/z	Not Available	normal	false
liquidate	settle accounts; pay off (a debt); clear up; eliminate; kill or abolish	'l/I/kw/I/,d/eI/t	Not Available	normal	false
list	tilt (as of a ship); lean over (to one side)	l/I/st	Not Available	normal	false
listless	lacking in spirit or energy; languid	'l/I/stl/I/s	Not Available	normal	false
litany	supplicatory prayer; prayer in which the priest calls out and the people replies in the same words	'l/I/t/-/n/i/	Not Available	normal	false
lithe	bending easily; supple; flexible; limber, pliant, willowy, lithesome, lissome	l/aI//D/	lithe limbs, a lithe willow. An athelete should be lithe of body.	easy	false
litigation	lawsuit; N. litigant: one party in a lawsuit; V. litigate	,l/I/t/@/'g/eI//S//@/n	Not Available	normal	false
litotes	understatement for emphasis;	'l/aI/t/@/,t/i/z	``not bad	normal	false
litter	waste material thrown away (as bits of paper scattered untidily); V: cover untidily with scattered litter	'l/I/t/@/r	Not Available	normal	false
livid	lead-colored; black and blue (as from a bruise); ashen; enraged; extremely angry	'l/I/v/I/d	Not Available	normal	false
loath	reluctant; unwilling; disinclined;	l/oU//T/	Romeo and Juliet were both loath for him to go	normal	false
loathe	detest; ADJ. loathsome: arousing loathing; offensive;	l/oU//D/	loathsome smell	normal	false
lode	metal-bearing vein(long deposit of an ore)	l/oU/d	Not Available	normal	false
loft	room or space under the roof; attic	l/O/ft	Abe Lincoln slept in a loft as a boy. This loft is full of hay.	normal	false
lofty	very high	'l/O/ft/i/	Not Available	normal	false
log	record of a voyage or flight; record of day-to-day activities; section of a trunk; V.	l/O/g	Not Available	normal	false
loiter	to linger idly; stop along the way; to waste time in idleness; idle; loaf; to spend (time) idly	'l//Oi//t/@/r	She loitered along the street, looking into all the shop windows. to loiter the hours away.	easy	false
loll	lounge about	l/A/l	Not Available	normal	false
longevity	long life; long duration	l/A/n'/dZ//E/v/I/t/i/	Not Available	normal	false
lookout	act of keeping watch; high place commanding a wide view; person who keeps watch	'l/U/k,/AU/t	Not Available	normal	false
loom	appear or take shape (usually in an enlarged, indistinct, or distorted form);	l/u/m	The shadow of the gallows loomed threateningly	normal	false
lope	gallop slowly	l/oU/p	Not Available	normal	false
lopsided	heavier or larger on one side than the other;	'l/A/p's/aI/d/I/d	lopsided way of walking	normal	false
loquacious	talkative; N. loquacity	l/oU/'kw/eI//S//@/s	Not Available	normal	false
lot	object used in making a determination at random; fate; piece of land	l/A/t	Not Available	normal	false
lottery	contest in which winners are selected in a drawing of lots	'l/A/t/@/r/i/	Not Available	normal	false
lounge	stand, sit, or lie in a lazy, relaxed way	l/AU/n/dZ/	Not Available	normal	false
lout	clumsy person; ADJ. loutish; CF. from countrysides ?	l/AU/t	Not Available	normal	false
low	moo; make the sound of a cow	l/oU/	Not Available	normal	false
lubricate	apply a lubricant to; N. lubricant: substance that reduces friction	'l/u/br/@/,k/eI/t	Not Available	easy	false
lucid	easily understood; clear; intelligible; N. lucidity	'l/u/s/I/d	Not Available	normal	false
lucrative	profitable; producing wealth	'l/u/kr/@/t/I/v	a lucrative profession, a lucrative investment.	easy	false
lucre	money; profit;	'l/u/k/@/r	filthy lucre	normal	false
ludicrous	laughable; ridiculous; trifling	'l/u/d/@/kr/@/s	Not Available	normal	false
lugubrious	mournful; sorrowful	l/U/'g/u/br/i//@/s	Not Available	normal	false
lull	moment of calm; period of reduced activity;	l/@/l	a lull in the rain, lull the opponents into a false sense of security	normal	false
lumber	move heavily or clumsily;	'l/@/mb/@/r	The bear lumbered through the woods	normal	false
lumen	unit of light energy (one candle's worth)	'l/u/m/@/n	Not Available	normal	false
luminary	celebrity (in a specific field); dignitary; object that gives light (as a celestial body)	'l/u/m/@/,n/E/r/i/	Not Available	normal	false
luminous	shining (esp. in the dark); issuing light;	'l/u/m/@/n/@/s	luminous paint/road signs	normal	false
lunar	pertaining to the moon	'l/u/n/@/r	Not Available	easy	false
lunatic	insane;	'l/u/n/@/t/I/k	lunatic asylum	easy	false
lurid	wild; sensational; graphic; gruesome; horrible;	'l/U/r/I/d	lurid details of the murder	normal	false
lurk	stealthily lie in waiting; slink; exist unperceived	l/[@]/rk	Not Available	normal	false
luscious	pleasing to taste or smell; delicious	'l/@//S//@/s	Not Available	normal	false
lush	(of a plant or grass) growing very well	l/@//S/	Not Available	normal	false
lust	intense sexual desire; intense eagerness; V.	l/@/st	Not Available	normal	false
luster	shine; gloss (of a polished surface)	'l/@/st/@/r	Not Available	normal	false
lustrous	shining; brilliant;	'l/@/str/@/s	lustrous hair	normal	false
luxuriant	abundant; growing healthily and in large amounts; excessively ornate; rich and splendid; fertile;	l/@/g'/Z//U/r/i//@/nt	luxuriant forests/prose	normal	false
luxuriate	to indulge in luxury; to take great delight; enjoy oneself; revel; to grow very abundantly	l/@/g'/Z//U/r/i/,/eI/t	The explorer planned to luxuriate in hot baths and clean clothes when he came home. You luxuriate in the contemplation of nature ... I in my snuff-box (Frederick Marryat).	easy	false
macabre	gruesome; grisly; ghastly; CF. of death	m/@/'k/&/br/@/	Not Available	normal	false
mace	a club with a heavy metal head, often spiked, used as a weapon in the Middle Ages to smash armor; a staff carried by or before certain officials as a symbol of their authority.	m/eI/s	Not Available	easy	false
macerate	soften by soaking in liquid; waste away;	'm/&/s/@/,r/eI/t	macerate powdered wood to make paper	normal	false
Machiavellian	crafty; double-dealing; of the political doctrine of Machiavelli, which holds that craft and deceit are justified in pursuing political power	,m/&/k/i//@/'v/E/l/i//@/n	Not Available	normal	false
machinations	evil schemes or plots; schemes or plots to achieve an evil end; V. machinate	Not available	The election of our candidate was almost prevented by the machinations of his opponet.	easy	false
maculated	spotted; stained; CF. immaculate	Not available	Not Available	normal	false
madrigal	pastoral song; song for several singers without instruments	'm/&/dr/@/g/@/l	Not Available	normal	false
maelstrom	violent whirlpool; violent or tublent situation; CF. stream	'm/eI/lstr/@/m	Not Available	normal	false
magisterial	authoritative; imperious; commanding; of a magistrate;	,m/&//dZ//I/'st/i/r/i//@/l	magisterial study of Roman law, magisterial manner	normal	false
